episode,reward,avg100,loss,epsilon,eval_mean,eval_std
313,15.0,25.61,1.4328367392222086,0.989671,nan,nan
314,13.0,25.59,1.3011656311842112,0.989638,nan,nan
315,39.0,25.43,1.291823604932198,0.989605,nan,nan
316,18.0,25.4,1.1147629916667938,0.989572,nan,nan
317,14.0,25.26,1.2457682575498308,0.989539,nan,nan
318,16.0,25.08,1.3573443107306957,0.989506,nan,nan
319,11.0,24.87,1.052016724239696,0.989473,nan,nan
320,23.0,24.78,1.011355160371117,0.98944,nan,nan
321,34.0,25.01,0.9389885348432204,0.989407,nan,nan
322,9.0,24.93,1.2581008672714233,0.989374,nan,nan
323,33.0,24.76,1.1083276813680476,0.989341,nan,nan
324,14.0,24.65,1.1193166077136993,0.989308,nan,nan
325,32.0,24.82,1.211716627702117,0.989275,68.4,13.937001112147477
326,49.0,25.16,1.0719613499787388,0.989242,nan,nan
327,16.0,25.17,0.9362944774329662,0.989209,nan,nan
328,17.0,25.2,1.1470349746591904,0.989176,nan,nan
329,21.0,25.28,0.9359985093275706,0.989143,nan,nan
330,14.0,25.22,1.0316972455808096,0.98911,nan,nan
331,119.0,26.06,1.0397407888364392,0.989077,nan,nan
332,29.0,26.18,1.1996008959309807,0.989044,nan,nan
333,63.0,26.63,1.2944904177907914,0.989011,nan,nan
334,49.0,26.86,1.2500038578802226,0.988978,nan,nan
335,19.0,26.74,1.2031729456625486,0.988945,nan,nan
336,16.0,26.73,1.2002961914986372,0.988912,nan,nan
337,41.0,26.98,1.0641074020688126,0.988879,nan,nan
338,33.0,27.08,1.1136796501549808,0.988846,nan,nan
339,9.0,26.87,1.1692770454618666,0.988813,nan,nan
340,13.0,26.71,1.0170373549828162,0.98878,nan,nan
341,22.0,26.3,1.0976962169462985,0.988747,nan,nan
342,23.0,26.34,1.0662510576455488,0.988714,nan,nan
343,89.0,27.07,1.2128465557366275,0.988681,nan,nan
344,15.0,27.06,1.1287434915701549,0.988648,nan,nan
345,13.0,26.62,1.193066812478579,0.988615,nan,nan
346,12.0,26.65,1.1154183348019917,0.988582,nan,nan
347,58.0,26.96,1.2669994579306965,0.988549,nan,nan
348,57.0,27.4,1.1948299073336417,0.988516,nan,nan
349,15.0,27.32,1.2689147531986236,0.988483,nan,nan
350,60.0,27.81,1.2215873489777247,0.98845,223.2,100.70034756643098
