episode,reward,avg100,loss,epsilon,eval_mean,eval_std
381,500.0,404.49,0.020660944484872743,0.81331,nan,nan
382,500.0,404.49,0.019156112491851673,0.81282,nan,nan
383,500.0,404.49,0.010859861446544527,0.81233,nan,nan
384,500.0,404.49,0.013257373809115961,0.81184,nan,nan
385,500.0,405.01,0.010486687325173988,0.81135,nan,nan
386,500.0,405.01,0.016144313876749947,0.81086,nan,nan
387,500.0,405.01,0.014497367517556994,0.81037,nan,nan
388,446.0,404.47,0.017308075113833837,0.80988,nan,nan
389,405.0,403.52,0.023324857670583843,0.80939,nan,nan
390,500.0,403.52,0.04003166979388334,0.8089,nan,nan
391,500.0,405.73,0.028008039121050387,0.8084100000000001,nan,nan
392,500.0,408.33,0.03226946665719151,0.80792,nan,nan
393,500.0,410.88,0.042810239620972426,0.80743,nan,nan
394,500.0,412.54,0.028043808337068186,0.80694,nan,nan
395,500.0,414.82,0.029096548521192745,0.80645,nan,nan
396,500.0,414.82,0.026247229365399107,0.80596,nan,nan
397,500.0,414.82,0.021495150035480037,0.80547,nan,nan
398,500.0,414.82,0.020032633648836055,0.80498,nan,nan
399,500.0,414.82,0.0128030834995443,0.80449,nan,nan
400,500.0,414.82,0.022102501777699218,0.804,500.0,0.0
401,500.0,414.82,0.017639666788047178,0.80351,nan,nan
402,500.0,418.52,0.020977559848106467,0.8030200000000001,nan,nan
403,500.0,418.52,0.019257369672995992,0.80253,nan,nan
404,500.0,418.52,0.02083575932972599,0.80204,nan,nan
405,500.0,418.52,0.02091808752086945,0.80155,nan,nan
406,500.0,418.52,0.0208210877556121,0.80106,nan,nan
407,500.0,418.52,0.01926260195951909,0.80057,nan,nan
408,500.0,418.52,0.019077518775127828,0.80008,nan,nan
409,500.0,418.52,0.008220201321411878,0.79959,nan,nan
410,500.0,418.52,0.0019702233562711624,0.7991,nan,nan
411,500.0,418.52,0.002016973848338239,0.79861,nan,nan
412,293.0,416.45,0.001922605182370012,0.7981199999999999,nan,nan
413,500.0,416.45,0.007960806600283832,0.7976300000000001,nan,nan
414,500.0,416.45,0.014003790047136136,0.79714,nan,nan
415,500.0,416.45,0.014144898003898562,0.79665,nan,nan
416,500.0,416.45,0.0079050497491844,0.79616,nan,nan
417,500.0,416.45,0.01234324803063646,0.79567,nan,nan
418,500.0,416.45,0.009188020779401996,0.79518,nan,nan
419,500.0,416.45,0.012181167362839914,0.79469,nan,nan
420,500.0,420.14,0.012294598612934351,0.7942,nan,nan
421,410.0,422.43,0.010790677319945222,0.79371,nan,nan
422,13.0,421.25,0.06073704441167557,0.79322,nan,nan
423,212.0,418.37,0.030557335332971735,0.79273,nan,nan
424,18.0,417.22,0.0011062591931679184,0.79224,nan,nan
